favorited	contributors	truncated	text	created_at	retweeted	in_reply_to_status_id_str	coordinates	in_reply_to_user_id_str	source	in_reply_to_status_id	in_reply_to_screen_name	id_str	place	retweet_count	geo	id	in_reply_to_user_id
False	None	False	#EDL's cynical hijacking of Liverpool FC anthem 'You'll Never Walk Alone,' following their Walsall battering: http://t.co/9CPhoa92 #jft96	Tue Oct 02 23:39:09 +0000 2012	False	None	None	None	<a href="http://twitter.com/tweetbutton" rel="nofollow">Tweet Button</a>	None	None	253277975712235521	None	2	None	253277975712235521	None
False	None	False	Breaking News: Entire #EDL crowd at Walsall exposed as Muslim infiltrators. http://t.co/WglkWZMH	Tue Oct 02 23:27:49 +0000 2012	False	None	None	None	web	None	None	253275124260802560	None	2	None	253275124260802560	None
False	None	False	You're out of luck @EDLTRobinson. I don't think Walthamstow has an A&amp;E anymore... #EDLhttp://t.co/7VoGROaG	Tue Oct 02 14:49:51 +0000 2012	False	None	None	None	<a href="http://itunes.apple.com/us/app/twitpic/id523490954?mt=8&uo=4" rel="nofollow">Twitpic on iOS</a>	None	None	253144772410220544	None	1	None	253144772410220544	None
False	None	False	@loopielala @tellmamauk @nemesisrepublic @ukpakman I sympathise with the idea, but I'd rather watch them get torn to pieces. #EDL	Tue Oct 02 14:41:38 +0000 2012	False	253140464683872257	None	62271791	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	253140464683872257	loopielala	253142705222344704	None	0	None	253142705222344704	62271791
False	None	False	Sadly, for Shane 'Diddyman' Calvert, his bail conditions prohibit him from taking part in rooftop twattery. #EDLPhttp://t.co/8tpuknFc	Tue Oct 02 14:34:24 +0000 2012	False	None	None	None	<a href="http://itunes.apple.com/us/app/twitpic/id523490954?mt=8&uo=4" rel="nofollow">Twitpic on iOS</a>	None	None	253140885791969280	None	1	None	253140885791969280	None
False	None	False	NWI urge their members to form a lynch mob to 'Patrol' Burnley. #EDLhttp://t.co/hoBoPic9	Tue Oct 02 14:28:55 +0000 2012	False	None	None	None	<a href="http://itunes.apple.com/us/app/twitpic/id523490954?mt=8&uo=4" rel="nofollow">Twitpic on iOS</a>	None	None	253139504825769984	None	2	None	253139504825769984	None
False	None	False	“@RanshitSingh: @EDLNewsXtra @mo_randum I would like to say sorry to both persons for my hurtful comments. Sorry” &lt; No worries. :-)	Tue Oct 02 14:19:31 +0000 2012	False	None	None	None	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	None	253137137317314560	None	0	None	253137137317314560	None
False	None	False	#EDL Walsall protest arrests rise to 30 as police say they are powerless:http://t.co/CO20lkYs	Tue Oct 02 14:16:06 +0000 2012	False	None	None	None	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	None	253136278168674304	None	1	None	253136278168674304	None
False	None	False	@RanshitSingh @mo_randum Mr Singh. Can you please read people's timelines before making spurious accusations? Thank you.	Tue Oct 02 14:13:04 +0000 2012	False	253133169782571010	None	537630474	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	253133169782571010	RanshitSingh	253135515048611840	None	0	None	253135515048611840	537630474
False	None	False	Remind me to send @dave_saville a card on the 22nd of December telling him that he's a complete tool. #EDLhttp://t.co/O3AmzECb	Tue Oct 02 11:28:11 +0000 2012	False	None	None	None	<a href="http://itunes.apple.com/us/app/twitpic/id523490954?mt=8&uo=4" rel="nofollow">Twitpic on iOS</a>	None	None	253094022049058816	None	0	None	253094022049058816	None
False	None	False	“@TellMamaUK: Jimmi Kaprini again on Facebook we see.” &lt; Relax. Kebab shops have wasters shouting rubbish outside them every Saturday. #EDL	Tue Oct 02 11:22:02 +0000 2012	False	None	None	None	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	None	253092471553282048	None	0	None	253092471553282048	None
False	None	False	RT @RNLI: NEWS: Lifeboat manager's award for 54 years service. &lt; The REAL heroes, Save lives rather than take them and dont ask for a penny,	Tue Oct 02 09:54:46 +0000 2012	False	253069476831035392	None	24916036	web	253069476831035392	RNLI	253070509976195072	None	2	None	253070509976195072	24916036
False	None	False	#EDL breakaway the English Volunteer Force to commence a campaign of flash demos in Kent. http://t.co/v0FVnPy3	Tue Oct 02 09:50:34 +0000 2012	False	None	None	None	<a href="http://twitpic.com" rel="nofollow">Twitpic</a>	None	None	253069454458621954	None	7	None	253069454458621954	None
False	None	False	@RanshitSingh @Mo_Randum My friends are Bangladeshi, acting on their anecdotes, I've no plans to visit there.	Tue Oct 02 09:30:31 +0000 2012	False	253050611371757568	None	537630474	web	253050611371757568	RanshitSingh	253064407624597504	None	0	None	253064407624597504	537630474
False	None	False	Subscribe to our YouTube Channel! http://t.co/T2ZaZ7Fm. Coming later today, the complete Proud &amp; Predjudiced with enhanced audio. :-) #EDL	Tue Oct 02 09:27:34 +0000 2012	False	None	None	None	web	None	None	253063665916452865	None	2	None	253063665916452865	None
False	None	False	The  Daily Everything is out! http://t.co/PNOvGC5p ▸ Top stories today via @No2EDL @iEngageuk @MissLButtercup	Tue Oct 02 05:23:23 +0000 2012	False	None	None	None	<a href="http://paper.li" rel="nofollow">Paper.li</a>	None	None	253002216389087233	None	2	None	253002216389087233	None
False	None	False	The Big Questions: BBC One - 1st April 2012. (Complete): http://t.co/Pth0fu8R #EDL	Tue Oct 02 00:58:39 +0000 2012	False	None	None	None	<a href="http://twitter.com/tweetbutton" rel="nofollow">Tweet Button</a>	None	None	252935594328588288	None	1	None	252935594328588288	None
False	None	False	I uploaded a @YouTube video http://t.co/XJNGaudr The Big Questions: BBC One - 1st April 2012. (Complete)	Tue Oct 02 00:55:45 +0000 2012	False	None	None	None	<a href="http://www.google.com/" rel="nofollow">Google</a>	None	None	252934862846181376	None	0	None	252934862846181376	None
False	None	False	Kevin Carroll going for the real burning issues during this election campaign. #EDL http://t.co/VYV1eRDG	Mon Oct 01 23:37:32 +0000 2012	False	None	None	None	<a href="http://twitpic.com" rel="nofollow">Twitpic</a>	None	None	252915179396947968	None	0	None	252915179396947968	None
False	None	False	[Footage] #EDL in Walsall. Proud patriots: http://t.co/wjkFBg7A via @VickyClementine	Mon Oct 01 23:09:38 +0000 2012	False	None	None	None	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	None	252908159923019777	None	2	None	252908159923019777	None
False	None	False	“@gabiottasnest: Is that a yes/no/don't know?” I took the video down as I uploaded it in error. Here it is. http://t.co/wjkFBg7A	Mon Oct 01 23:07:37 +0000 2012	False	None	None	None	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	None	252907652781309952	None	0	None	252907652781309952	None
False	None	False	“@RanshitSingh: @EDLNewsXtra u are discrace to yourself and country racist bastard” &lt; Thanks. I do my best.	Mon Oct 01 22:52:28 +0000 2012	False	None	None	None	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	None	252903840251252736	None	0	None	252903840251252736	None
False	None	False	#EDL film themselves throwing projectiles at Police. Walsall: 29th September 2012 (comments) http://t.co/KLYrh4ZW via @liveleak	Mon Oct 01 20:33:25 +0000 2012	False	None	None	None	<a href="http://twitter.com/tweetbutton" rel="nofollow">Tweet Button</a>	None	None	252868843733647360	None	4	None	252868843733647360	None
False	None	False	“@villalad82: “@EDLNewsXtra: I like how #EDL are singing 'We're Coming Down The Road,' when they're quite evidently not... ZzzzzZZZ” &lt; Sharp	Mon Oct 01 14:08:15 +0000 2012	False	None	None	None	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	None	252771916174204928	None	0	None	252771916174204928	None
False	None	False	@villalad82 Walsall was great! Can we play you again? #EDL	Mon Oct 01 14:07:42 +0000 2012	False	252756150867591168	None	214211348	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	252756150867591168	villalad82	252771774817767424	None	1	None	252771774817767424	214211348
False	None	False	I like how #EDL are singing 'We're Coming Down The Road,' when they're quite evidently not... http://t.co/39OHb6eZ via @youtube	Mon Oct 01 12:54:30 +0000 2012	False	None	None	None	<a href="http://twitter.com/tweetbutton" rel="nofollow">Tweet Button</a>	None	None	252753355380776960	None	3	None	252753355380776960	None
False	None	False	Video proves English Defence League attacked police http://t.co/qdpc04eM #EDL	Mon Oct 01 12:51:40 +0000 2012	False	None	None	None	<a href="http://twitter.com/tweetbutton" rel="nofollow">Tweet Button</a>	None	None	252752642693009408	None	3	None	252752642693009408	None
False	None	False	@MattHopeNotHate Sorry. I think the phone keyboard needs a clean.	Mon Oct 01 12:37:45 +0000 2012	False	252747151526985729	None	212637553	web	252747151526985729	MattHopeNotHate	252749138842763264	None	0	None	252749138842763264	212637553
False	None	False	@MattHopeNotHate  I dare say they are. I work on the assumption that people will make of it what they will... #EDL p	Mon Oct 01 12:33:21 +0000 2012	False	252743468651274240	None	212637553	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	252743468651274240	MattHopeNotHate	252748033408761857	None	0	None	252748033408761857	212637553
False	None	False	@MattHopeNotHate I dare they are. I work	Mon Oct 01 12:29:00 +0000 2012	False	252743468651274240	None	212637553	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	252743468651274240	MattHopeNotHate	252746936162082816	None	0	None	252746936162082816	212637553
False	None	False	@MattHopeNotHate I dra	Mon Oct 01 12:28:11 +0000 2012	False	252743468651274240	None	212637553	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	252743468651274240	MattHopeNotHate	252746734294405120	None	0	None	252746734294405120	212637553
False	None	False	European Extremists - Russia Today: http://t.co/atRIWusz #EDL	Mon Oct 01 12:13:29 +0000 2012	False	None	None	None	<a href="http://twitter.com/tweetbutton" rel="nofollow">Tweet Button</a>	None	None	252743031097274368	None	2	None	252743031097274368	None
None	False	RT @edlnews: The Breast Cancer Campaign are lighting up London buildings pink tonight. PLEASE RT http://t.co/P9pUCUiC #pinklondon @bccam ...	None	252739950003490816	web	False	None	None	252739950003490816	8	None	False	None	None	Mon Oct 01 12:01:14 +0000 2012	None	None
False	None	False	More arrests to follow after #EDL smash up Walsall pub http://t.co/ORYNTU4U	Mon Oct 01 11:55:07 +0000 2012	False	None	None	None	<a href="http://twitter.com/tweetbutton" rel="nofollow">Tweet Button</a>	None	None	252738411104968704	None	1	None	252738411104968704	None
False	None	False	@NemesisREPUBLIC I deleted it. It was uploaded in error. It was meant to be this: http://t.co/4H2rcK2I #EDL	Mon Oct 01 11:08:25 +0000 2012	False	252669184234897408	None	48041467	web	252669184234897408	NemesisRepublic	252726658308640768	None	2	None	252726658308640768	48041467
False	None	False	@CasualsUnited1 Nobody reads your blog. Your main purpose in life is to be performing monkeys for antifascists. #EDL	Mon Oct 01 11:07:44 +0000 2012	False	252663119279702016	None	796227942	web	252663119279702016	CasualsUnited1	252726485775958016	None	0	None	252726485775958016	796227942
False	None	False	@CasualsUnited1 Thing is, if someone set up a parody of the Casuals United blog, would anyone notice? #EDL	Mon Oct 01 11:06:50 +0000 2012	False	252663119279702016	None	796227942	web	252663119279702016	CasualsUnited1	252726259178676224	None	0	None	252726259178676224	796227942
False	None	False	EDL film themselves throwing projectiles at Walsall demo: 29th September 2012 http://t.co/4H2rcK2I	Mon Oct 01 11:00:53 +0000 2012	False	None	None	None	<a href="http://www.apple.com" rel="nofollow">iOS</a>	None	None	252724761862496256	None	3	None	252724761862496256	None
False	None	False	@gabiottasnest z	Mon Oct 01 10:57:25 +0000 2012	False	252596706171052032	None	252991746	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	252596706171052032	gabiottasnest	252723891078840321	None	0	None	252723891078840321	252991746
None	False	RT @notjarvis: @EDLNewsXtra The comments below the article are revealing.  @WMPolice Should stop Muslims dancing apparently http://t.co/ ...	Mon Oct 01 10:52:45 +0000 2012	False	None	None	None	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	False	None	252722715868401664	None	1	None	252722715868401664	None
False	None	False	#EDL film themselves throwing projectiles at Walsall demo: 29th October 2012: http://t.co/4H2rcK2I	Mon Oct 01 08:36:59 +0000 2012	False	None	None	None	<a href="http://twitter.com/tweetbutton" rel="nofollow">Tweet Button</a>	None	None	252688547813928960	None	0	None	252688547813928960	None
False	None	False	The  Daily Everything is out! http://t.co/PNOvGC5p ▸ Top stories today via @EDLNewsXtra	Mon Oct 01 05:23:22 +0000 2012	False	None	None	None	<a href="http://paper.li" rel="nofollow">Paper.li</a>	None	None	252639825876885504	None	0	None	252639825876885504	None
False	None	False	Apparently, 'Teh Commys' have set up a fake Casuals United blog. I wonder which one has the more readers? #EDL http://t.co/YyFkwH7Y	Mon Oct 01 00:09:56 +0000 2012	False	None	None	None	<a href="http://twitpic.com" rel="nofollow">Twitpic</a>	None	None	252560944641736706	None	0	None	252560944641736706	None
False	None	False	[Footage] The #EDL video that they don't want see the Police to see! http://t.co/McuooM7z Please RT!	Sun Sep 30 21:55:35 +0000 2012	False	None	None	None	<a href="http://twitter.com/tweetbutton" rel="nofollow">Tweet Button</a>	None	None	252527135934259200	None	17	None	252527135934259200	None
False	None	False	"Why does everyone think we're racists?" Ask a page full of racists. #EDL #Walsall http://t.co/F0c23Y6Q	Sun Sep 30 18:42:50 +0000 2012	False	None	None	None	<a href="http://twitpic.com" rel="nofollow">Twitpic</a>	None	None	252478628422635520	None	7	None	252478628422635520	None
False	None	False	Don't panic. These people aren't really responsible for defending England. #EDL #Walsall http://t.co/Q2ZvS2DG	Sun Sep 30 18:34:08 +0000 2012	False	None	None	None	<a href="http://twitpic.com" rel="nofollow">Twitpic</a>	None	None	252476439927070720	None	5	None	252476439927070720	None
False	None	False	[Footage] Why do the Police always have more fun than I do? Bloody two tier system... #EDL #Walsall http://t.co/nCvvUQqE	Sun Sep 30 17:56:12 +0000 2012	False	None	None	None	<a href="http://twitpic.com" rel="nofollow">Twitpic</a>	None	None	252466890818088960	None	1	None	252466890818088960	None
False	None	False	“@ublocks: @EDLNewsXtra Oh, yes he did. You lying piece of shit. #Breivik was radicalised by frustration" &lt; Oh, so that's alright then. #EDL	Sun Sep 30 17:39:26 +0000 2012	False	None	None	None	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	None	252462672229060608	None	1	None	252462672229060608	None
False	None	False	[Footage] @British_Freedom release ten second long video as 'evidence' that #EDL's Walsall demo was peaceful.  http://t.co/FWXVKKGn	Sun Sep 30 17:05:30 +0000 2012	False	None	None	None	<a href="http://twitpic.com" rel="nofollow">Twitpic</a>	None	None	252454135062994945	None	2	None	252454135062994945	None
